# Constructed from biom file
#OTU ID	sample-39	sample-76	sample-110	sample-26	sample-1	sample-17	sample-59	sample-69	sample-11	sample-71	sample-88	sample-124	sample-19	sample-103	sample-111	sample-2	sample-73	sample-52	sample-115	sample-22	sample-92	sample-125	sample-120	sample-20	sample-105	sample-78	sample-121	sample-45	sample-109	sample-38	sample-53	sample-118	sample-85	sample-106	sample-7	sample-40	sample-21	sample-46	sample-99	sample-87	sample-62	sample-14	sample-63	sample-113	sample-50	sample-58	sample-60	sample-123	sample-104	sample-10	sample-3	sample-44	sample-49	sample-81	sample-25	sample-72	sample-41	sample-65	sample-122	sample-48	sample-93	sample-107	sample-79	sample-35	sample-61	sample-82	sample-64	sample-42	sample-116	sample-96	sample-86	sample-16	sample-108	sample-5	sample-6	sample-37	sample-70	sample-91	sample-23	sample-36	sample-34	sample-77	sample-56	sample-29	sample-98	sample-57	sample-66	sample-97	sample-30	sample-84	sample-68	sample-18	sample-24	sample-33	sample-102	sample-100	sample-67	sample-75	sample-80	sample-117	sample-8	sample-94	sample-47	sample-4	sample-74	sample-32	sample-9	sample-114	sample-101	sample-13	sample-31	sample-43	sample-55	sample-27	sample-95
39d152928cb05fb2098cf4f1890a0f6c	0.0	0.0	1013.0	0.0	977.0	5361.0	0.0	0.0	198.0	9800.0	0.0	47.0	39.0	1492.0	159.0	532.0	752.0	142.0	0.0	0.0	2042.0	0.0	4005.0	22.0	1149.0	0.0	330.0	0.0	0.0	58.0	1668.0	1395.0	560.0	0.0	2127.0	0.0	0.0	0.0	0.0	901.0	677.0	320.0	0.0	597.0	0.0	2839.0	0.0	0.0	0.0	0.0	827.0	315.0	0.0	0.0	365.0	855.0	0.0	0.0	0.0	679.0	712.0	573.0	13057.0	0.0	0.0	394.0	0.0	13.0	1518.0	0.0	1136.0	0.0	0.0	0.0	4439.0	1017.0	10656.0	0.0	641.0	120.0	0.0	2158.0	1564.0	585.0	1105.0	0.0	1359.0	0.0	307.0	1428.0	2978.0	581.0	1184.0	7734.0	636.0	4708.0	1853.0	1088.0	0.0	2493.0	0.0	204.0	274.0	0.0	417.0	1938.0	15.0	130.0	5664.0	0.0	0.0	1.0	0.0	1954.0	0.0
244d405c3c9953dab74eee3c093863ea	0.0	0.0	950.0	0.0	53.0	47.0	0.0	0.0	777.0	0.0	0.0	2.0	0.0	0.0	0.0	34.0	6.0	23.0	0.0	0.0	136.0	0.0	0.0	83.0	77.0	0.0	8.0	0.0	0.0	0.0	530.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	218.0	0.0	0.0	0.0	0.0	141.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	6.0	31.0	692.0	0.0	0.0	69.0	0.0	0.0	139.0	0.0	7.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1089.0	0.0	0.0	302.0	0.0	2.0	0.0	70.0	0.0	0.0	0.0	0.0	20.0	3.0	16.0	0.0	6.0	744.0	4.0	0.0	1513.0	0.0	31.0	78.0	0.0	9.0	0.0	4.0	9.0	25.0	0.0	0.0	0.0	0.0	31.0	0.0
ebedef0939bff256b836c675152f5f3a	0.0	0.0	778.0	0.0	268.0	1493.0	0.0	0.0	327.0	393.0	0.0	74.0	177.0	2.0	263.0	473.0	495.0	165.0	0.0	0.0	5239.0	0.0	572.0	92.0	1768.0	0.0	32.0	0.0	0.0	14.0	3076.0	1607.0	130.0	0.0	634.0	0.0	0.0	0.0	0.0	123.0	708.0	22.0	0.0	2709.0	0.0	973.0	0.0	0.0	0.0	0.0	2330.0	614.0	0.0	6.0	4964.0	2.0	0.0	0.0	0.0	0.0	2179.0	1158.0	1812.0	0.0	0.0	8742.0	0.0	11.0	5753.0	0.0	6804.0	0.0	0.0	0.0	394.0	224.0	392.0	0.0	970.0	279.0	0.0	1369.0	311.0	792.0	1247.0	0.0	3304.0	0.0	9069.0	2782.0	840.0	808.0	3450.0	1808.0	1040.0	631.0	1005.0	503.0	0.0	6457.0	0.0	2046.0	2963.0	0.0	513.0	666.0	398.0	1517.0	1989.0	0.0	0.0	0.0	0.0	0.0	0.0
1b98c4dd6ceabefe3cb05f81055d63b4	0.0	0.0	768.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1038.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3813.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	43.0	1096.0	0.0	0.0	0.0	0.0	0.0	37.0	1825.0	0.0	0.0	0.0	0.0	4910.0	43.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6062.0	0.0	1.0	0.0	21084.0	4696.0	0.0	0.0	0.0	0.0	1102.0	0.0	0.0	2.0	0.0	0.0	333.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	5.0	0.0	0.0	622.0	0.0	132.0	0.0
ebde391c6394f882f209e46c6714608e	0.0	0.0	538.0	0.0	147.0	2306.0	0.0	0.0	130.0	0.0	0.0	19.0	688.0	0.0	377.0	265.0	125.0	25.0	0.0	0.0	485.0	0.0	1016.0	231.0	433.0	0.0	167.0	0.0	0.0	29.0	240.0	176.0	4.0	0.0	998.0	0.0	0.0	0.0	0.0	0.0	115.0	728.0	0.0	694.0	0.0	1093.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	14.0	156.0	951.0	1160.0	0.0	0.0	0.0	0.0	3.0	187.0	0.0	98.0	0.0	0.0	0.0	796.0	736.0	0.0	0.0	781.0	0.0	0.0	160.0	401.0	787.0	1811.0	0.0	283.0	0.0	303.0	107.0	0.0	185.0	137.0	941.0	0.0	0.0	0.0	0.0	0.0	689.0	0.0	107.0	59.0	0.0	110.0	1041.0	2.0	31.0	0.0	0.0	0.0	2.0	0.0	1666.0	0.0
48688ec6d7138db028ac08a096fd055c	0.0	0.0	427.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	1834.0	0.0	0.0	0.0	0.0	0.0	1475.0	0.0	0.0	833.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	354.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	226.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	232.0	0.0	0.0	0.0	0.0	6306.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	3195.0	0.0	0.0	0.0	0.0	0.0	1609.0	0.0	0.0	0.0	0.0	0.0	0.0	236.0	0.0	0.0	0.0	0.0	0.0	0.0	3445.0	0.0	0.0	0.0
a16a07a8993cfe2201377dd6bc7a4d59	0.0	0.0	427.0	0.0	856.0	2982.0	0.0	0.0	3.0	2053.0	0.0	0.0	0.0	0.0	233.0	920.0	217.0	87.0	0.0	0.0	1608.0	0.0	0.0	0.0	410.0	0.0	91.0	0.0	0.0	0.0	1690.0	671.0	99.0	0.0	1273.0	0.0	0.0	0.0	0.0	308.0	210.0	0.0	0.0	842.0	0.0	32.0	0.0	0.0	0.0	0.0	1087.0	526.0	0.0	0.0	1505.0	0.0	0.0	0.0	0.0	109.0	2049.0	0.0	0.0	0.0	0.0	4232.0	0.0	0.0	1553.0	0.0	0.0	0.0	0.0	0.0	1304.0	203.0	1545.0	0.0	207.0	286.0	0.0	1545.0	36.0	0.0	0.0	0.0	671.0	0.0	883.0	469.0	4372.0	772.0	2602.0	2470.0	413.0	470.0	509.0	310.0	0.0	1896.0	0.0	671.0	2291.0	0.0	150.0	72.0	99.0	1358.0	565.0	0.0	0.0	0.0	0.0	836.0	0.0
a6704106300c0468ee982a56ea3467ac	0.0	0.0	423.0	0.0	422.0	903.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	89.0	107.0	513.0	0.0	0.0	11768.0	0.0	0.0	0.0	656.0	0.0	58.0	0.0	0.0	0.0	0.0	203.0	5.0	0.0	297.0	0.0	0.0	0.0	0.0	18.0	1796.0	0.0	2.0	428.0	0.0	2926.0	0.0	0.0	0.0	0.0	69.0	1421.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	489.0	0.0	0.0	0.0	0.0	471.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	1970.0	0.0	0.0	0.0	84.0	141.0	0.0	0.0	564.0	0.0	0.0	0.0	20.0	0.0	199.0	252.0	28.0	13.0	0.0	17.0	182.0	65.0	583.0	0.0	0.0	0.0	0.0	251.0	0.0	0.0	66.0	372.0	0.0	12.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0
7f51f5d27407243c83b4c2aa4a032d5d	0.0	0.0	422.0	0.0	311.0	335.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1056.0	0.0	5.0	0.0	0.0	0.0	0.0	142.0	0.0	0.0	0.0	453.0	0.0	68.0	0.0	0.0	6.0	192.0	115.0	86.0	0.0	1003.0	0.0	0.0	0.0	0.0	150.0	24.0	64.0	0.0	3.0	0.0	577.0	0.0	0.0	0.0	0.0	30.0	6.0	0.0	0.0	12.0	1427.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	502.0	0.0	0.0	9.0	0.0	60.0	0.0	0.0	0.0	961.0	17.0	46.0	0.0	137.0	64.0	0.0	415.0	937.0	0.0	12.0	0.0	27.0	0.0	0.0	10.0	0.0	38.0	4.0	294.0	124.0	3.0	82.0	0.0	0.0	40.0	0.0	703.0	83.0	0.0	0.0	196.0	3.0	0.0	11.0	0.0	0.0	0.0	0.0	374.0	0.0
85d68af609501941de7801ea13a6ed8e	0.0	0.0	418.0	0.0	270.0	648.0	0.0	0.0	3.0	2.0	0.0	57.0	95.0	36.0	174.0	28.0	92.0	544.0	0.0	0.0	16.0	0.0	204.0	63.0	946.0	0.0	41.0	0.0	0.0	38.0	576.0	145.0	240.0	0.0	549.0	0.0	0.0	0.0	0.0	329.0	10.0	67.0	0.0	23.0	0.0	121.0	0.0	0.0	0.0	0.0	72.0	27.0	0.0	0.0	2.0	47.0	0.0	0.0	0.0	115.0	0.0	0.0	976.0	0.0	0.0	0.0	0.0	0.0	340.0	0.0	5.0	0.0	0.0	0.0	326.0	47.0	17.0	0.0	287.0	92.0	0.0	1067.0	131.0	30.0	417.0	0.0	99.0	0.0	256.0	664.0	530.0	398.0	6.0	139.0	161.0	237.0	325.0	516.0	0.0	62.0	0.0	31.0	561.0	0.0	159.0	40.0	65.0	2.0	771.0	0.0	0.0	0.0	0.0	1.0	0.0
fde74ea775000140bdb878edb09af401	0.0	0.0	390.0	0.0	105.0	215.0	0.0	0.0	477.0	66.0	0.0	0.0	0.0	66.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	12.0	80.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	5.0	0.0	0.0	0.0	0.0	145.0	0.0	0.0	0.0	0.0	75.0	39.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	40.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	58.0	0.0	5.0	0.0	0.0	0.0	427.0	7.0	6.0	0.0	5.0	0.0	117.0	51.0	13.0	188.0	0.0	624.0	248.0	0.0	24.0	119.0	0.0	1.0	0.0	0.0	201.0	0.0	0.0	1423.0	40.0	92.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
4a51e86b4443bbda8df06899590b263b	0.0	0.0	380.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	398.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756a7c4f52c5804eb25b6939536f15a1	0.0	0.0	371.0	0.0	131.0	545.0	0.0	0.0	308.0	3286.0	0.0	0.0	0.0	0.0	26.0	0.0	341.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	652.0	0.0	10.0	0.0	0.0	0.0	1736.0	0.0	162.0	0.0	489.0	0.0	0.0	0.0	0.0	210.0	212.0	558.0	0.0	348.0	0.0	0.0	0.0	0.0	0.0	0.0	254.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4091.0	0.0	0.0	0.0	0.0	0.0	986.0	0.0	0.0	0.0	0.0	0.0	3647.0	0.0	2619.0	0.0	460.0	110.0	0.0	186.0	0.0	0.0	404.0	0.0	362.0	0.0	1164.0	262.0	402.0	237.0	227.0	503.0	434.0	1652.0	528.0	125.0	0.0	0.0	0.0	267.0	728.0	0.0	213.0	2006.0	229.0	0.0	3689.0	0.0	0.0	0.0	0.0	0.0	0.0
fa9fccabdda055c5a6ee82c3e4f9dd66	0.0	0.0	357.0	0.0	469.0	1057.0	0.0	0.0	1489.0	1020.0	0.0	250.0	58.0	0.0	362.0	681.0	105.0	73.0	0.0	0.0	668.0	0.0	1434.0	17.0	413.0	0.0	50.0	0.0	0.0	83.0	185.0	189.0	304.0	0.0	1461.0	0.0	0.0	0.0	0.0	390.0	545.0	1142.0	0.0	4520.0	0.0	616.0	0.0	0.0	0.0	0.0	249.0	417.0	0.0	0.0	1519.0	0.0	0.0	0.0	0.0	133.0	353.0	632.0	0.0	0.0	0.0	477.0	0.0	5.0	1386.0	0.0	0.0	0.0	0.0	0.0	898.0	263.0	450.0	0.0	0.0	127.0	0.0	371.0	329.0	398.0	413.0	0.0	1703.0	0.0	1060.0	657.0	404.0	508.0	970.0	1266.0	103.0	362.0	430.0	457.0	0.0	525.0	0.0	500.0	531.0	0.0	239.0	1084.0	96.0	176.0	1085.0	0.0	0.0	0.0	0.0	1158.0	0.0
adff9959483398160e7ae0c988da37a7	0.0	0.0	347.0	0.0	0.0	0.0	0.0	0.0	0.0	222.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	8465.0	0.0	0.0	0.0	0.0	0.0	0.0	2810.0	0.0	156.0	0.0	0.0	0.0	300.0	671.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1261.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3693.0	0.0	2589.0	1750.0	0.0	0.0	563.0	0.0	0.0	0.0	3.0	0.0	0.0	218.0	0.0	9380.0	3.0	0.0	0.0	8.0	0.0	3.0	0.0	129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
649af4cb444d6d6a9b3d1771ee017ce9	0.0	0.0	318.0	0.0	357.0	715.0	0.0	0.0	7.0	1.0	0.0	43.0	182.0	254.0	0.0	157.0	257.0	0.0	0.0	0.0	2.0	0.0	14.0	652.0	471.0	0.0	0.0	0.0	0.0	30.0	3.0	25.0	370.0	0.0	219.0	0.0	0.0	0.0	0.0	91.0	73.0	0.0	0.0	0.0	0.0	428.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	10.0	60.0	0.0	0.0	0.0	2.0	0.0	0.0	340.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185.0	0.0	0.0	0.0	168.0	5.0	0.0	0.0	2645.0	546.0	0.0	47.0	188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	84.0	65.0	20.0	18.0	24.0	0.0	26.0	0.0	91.0	4.0	0.0	81.0	38.0	29.0	1.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0
dc6182a23e6cebb405857fe1760c404b	0.0	0.0	310.0	0.0	0.0	0.0	0.0	0.0	1782.0	0.0	0.0	0.0	0.0	0.0	169.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	443.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1473.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
365b435957152734c73c69540a10cddf	0.0	0.0	302.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	30.0	6013.0	0.0	0.0	244.0	601.0	0.0	0.0	218.0	0.0	0.0	246.0	27.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	465.0	0.0	0.0	0.0	0.0	23.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4100.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	18399.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	125.0	0.0	607.0	0.0	0.0	100.0	0.0	0.0	0.0	731.0	0.0	0.0	0.0	0.0	231.0	27.0	0.0	35.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	79.0	0.0	643.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4d73f0cbf6f1911627d27b1ea50325e9	0.0	0.0	292.0	0.0	124.0	309.0	0.0	0.0	1427.0	3.0	0.0	83.0	220.0	22.0	48.0	119.0	30.0	29.0	0.0	0.0	5.0	0.0	278.0	119.0	44.0	0.0	23.0	0.0	0.0	4.0	98.0	16.0	4.0	0.0	68.0	0.0	0.0	0.0	0.0	37.0	497.0	240.0	0.0	53.0	0.0	82.0	0.0	0.0	0.0	0.0	416.0	153.0	0.0	0.0	2373.0	67.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	19.0	0.0	0.0	0.0	177.0	6.0	3.0	0.0	125.0	21.0	0.0	96.0	419.0	0.0	135.0	0.0	673.0	0.0	0.0	0.0	230.0	115.0	9215.0	154.0	25.0	36.0	707.0	42.0	0.0	0.0	0.0	55.0	454.0	0.0	19.0	190.0	509.0	650.0	131.0	0.0	0.0	3.0	0.0	2.0	0.0
1d7ca7bc01726f7313e650839e9124d2	0.0	0.0	290.0	0.0	0.0	1029.0	0.0	0.0	5.0	33.0	0.0	0.0	0.0	3560.0	0.0	0.0	404.0	0.0	0.0	0.0	451.0	0.0	2.0	1167.0	0.0	0.0	3.0	0.0	0.0	15.0	13.0	327.0	179.0	0.0	717.0	0.0	0.0	0.0	0.0	222.0	0.0	13.0	0.0	0.0	0.0	567.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2681.0	0.0	0.0	0.0	56.0	66.0	163.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	1560.0	0.0	502.0	0.0	380.0	899.0	0.0	355.0	83.0	320.0	0.0	0.0	0.0	0.0	0.0	216.0	0.0	0.0	0.0	855.0	2024.0	0.0	0.0	0.0	0.0	106.0	0.0	399.0	326.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cbcae04cef783a9731671b61574e6f93	0.0	0.0	289.0	0.0	842.0	56.0	0.0	0.0	2038.0	555.0	0.0	42.0	131.0	98.0	44.0	2113.0	1619.0	159.0	0.0	0.0	2885.0	0.0	202.0	93.0	708.0	0.0	87.0	0.0	0.0	393.0	897.0	1128.0	599.0	0.0	1173.0	0.0	0.0	0.0	0.0	305.0	566.0	680.0	2.0	90.0	0.0	103.0	0.0	0.0	0.0	0.0	318.0	287.0	0.0	0.0	4313.0	112.0	0.0	0.0	0.0	577.0	988.0	42.0	0.0	0.0	0.0	537.0	0.0	0.0	1338.0	0.0	3447.0	0.0	0.0	0.0	1206.0	771.0	84.0	0.0	282.0	278.0	0.0	358.0	164.0	325.0	518.0	0.0	1370.0	0.0	3735.0	566.0	2235.0	564.0	1618.0	1400.0	125.0	1663.0	670.0	128.0	0.0	2199.0	0.0	2428.0	2300.0	0.0	1645.0	439.0	368.0	1983.0	1928.0	0.0	0.0	0.0	0.0	3849.0	0.0
691a78654bc146be09814fc4a154933e	0.0	0.0	249.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	79.0	0.0	8.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8c391f2e8f581f40336e4f07e7122153	0.0	0.0	235.0	0.0	781.0	10219.0	0.0	0.0	9976.0	9655.0	0.0	441.0	160.0	1888.0	20.0	869.0	914.0	45.0	0.0	0.0	8728.0	0.0	6646.0	415.0	1230.0	0.0	102.0	0.0	0.0	65.0	772.0	1556.0	653.0	0.0	5058.0	0.0	0.0	0.0	0.0	520.0	1431.0	11.0	0.0	34.0	0.0	1276.0	0.0	0.0	0.0	0.0	189.0	86.0	0.0	0.0	14.0	2079.0	0.0	0.0	0.0	45.0	11348.0	6.0	2.0	0.0	0.0	11.0	0.0	28.0	379.0	0.0	2013.0	0.0	0.0	0.0	11197.0	3554.0	14840.0	0.0	3145.0	298.0	0.0	9925.0	669.0	14.0	2078.0	0.0	2531.0	0.0	16071.0	28.0	6870.0	77.0	11.0	8097.0	2896.0	719.0	784.0	598.0	0.0	2900.0	0.0	1301.0	12521.0	0.0	354.0	1464.0	0.0	2.0	1217.0	0.0	0.0	18.0	0.0	3472.0	0.0
037ebc49c9a020fbd597fc0369251a22	0.0	0.0	217.0	0.0	666.0	2089.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	130.0	252.0	303.0	0.0	0.0	0.0	0.0	0.0	24.0	166.0	0.0	0.0	0.0	0.0	19.0	0.0	198.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	35.0	0.0	0.0	0.0	0.0	706.0	0.0	0.0	0.0	0.0	218.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	286.0	110.0	0.0	249.0	585.0	0.0	145.0	0.0	126.0	0.0	142.0	203.0	302.0	404.0	0.0	2409.0	0.0	45.0	705.0	0.0	0.0	269.0	0.0	616.0	202.0	0.0	335.0	172.0	1.0	128.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0
35d2362521abfa69b170f67c4cd28741	0.0	0.0	198.0	0.0	446.0	0.0	0.0	0.0	5.0	21.0	0.0	782.0	0.0	3.0	3.0	134.0	0.0	8.0	0.0	0.0	0.0	0.0	6.0	0.0	569.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	487.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	254.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1297.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	2.0	1872.0	0.0	0.0	424.0	0.0	2.0	36.0	88.0	5.0	0.0	5.0	0.0	340.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	9.0	0.0	198.0	0.0	0.0	0.0	0.0	0.0	0.0	649.0	0.0	0.0	0.0
784fa82803e896e4282b014035fe9220	0.0	0.0	186.0	0.0	151.0	259.0	0.0	0.0	1.0	0.0	0.0	33.0	0.0	0.0	19.0	0.0	139.0	115.0	0.0	0.0	128.0	0.0	0.0	0.0	66.0	0.0	36.0	0.0	0.0	1.0	10.0	130.0	51.0	0.0	852.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	0.0	706.0	6.0	401.0	0.0	1673.0	166.0	0.0	36.0	7.0	0.0	53.0	0.0	16.0	0.0	97.0	263.0	0.0	71.0	0.0	0.0	266.0	54.0	0.0	42.0	0.0	0.0	0.0	122.0	1573.0	0.0	139.0	0.0	33.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
dfcc5bd9238b875c0b6a300edb18b0bd	0.0	0.0	177.0	0.0	1125.0	18.0	0.0	0.0	21.0	2.0	0.0	7.0	80.0	486.0	188.0	1417.0	0.0	2238.0	0.0	0.0	106.0	0.0	4.0	62.0	825.0	0.0	108.0	0.0	0.0	0.0	4928.0	613.0	132.0	0.0	2931.0	0.0	0.0	0.0	0.0	2.0	129.0	0.0	0.0	427.0	0.0	1945.0	0.0	0.0	0.0	0.0	100.0	52.0	0.0	0.0	1743.0	211.0	0.0	0.0	0.0	495.0	101.0	0.0	55.0	0.0	0.0	1242.0	0.0	80.0	1055.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	0.0	11.0	2723.0	0.0	11.0	2152.0	8.0	4.0	0.0	584.0	0.0	11.0	123.0	27.0	16328.0	2804.0	186.0	2.0	96.0	1673.0	0.0	0.0	1033.0	0.0	364.0	6.0	0.0	0.0	3.0	46.0	721.0	2.0	0.0	0.0	48.0	0.0	237.0	0.0
